4.44336060848733,6.01934764549248,4.51753958347954,5.09927341564365,5.95265486457872,3.80477237495169,5.06869073147798,6.0419814968972,4.71081444593948,4.6164624283022,4.85027920103983,6.11655584887019,6.98587417016138,6.45885688717335,5.18798904807747,5.36342357669735,7.64372828628729,6.86410895293405,7.35993006328946,5.54405685341995,4.37175836935525,4.09167646242359,9.11372998855625,5.76436057119292,5.45625515328649,5.00657078976602,4.56411955595937,2.58352042697437,6.55768836263393,6.14078938649865
1.84974542416973,4.85184156455998,4.9614717622041,3.98374678204334,4.51753958347954,3.80477237495169,4.5083455158067,4.74916413696482,4.85027920103983,5.18798904807747,4.80221843685216,2.96792423741657,6.11655584887019,4.71081444593948,5.36342357669735,4.6164624283022,3.80385118947379,6.04287317182687,3.92904436080536,3.84291474752728,3.14868958348856,5.5688922589607,4.51753958347954,5.00657078976602,4.84022856468824,4.51753958347954,5.45625515328649,4.85027920103983,4.6164624283022,4.09167646242359
4.36230174650319,4.6164624283022,4.32286529877594,3.16719533902488,3.92904436080536,1.84974542416973,3.66824231462813,4.33237791450431,3.42620032097893,3.15635587081372,3.52796838018115,4.48351990931742,1.49935534618204,4.21092223990186,3.53469560674432,5.00259215018476,3.4601488411661,4.27098712781977,5.45625515328649,3.84291474752728,2.47333836031055,4.00656268002303,4.71081444593948,3.80477237495169,4.7926210559652,3.54233529122725,2.96792423741657,2.96792423741657,4.85027920103983,3.14868958348856
3.19295062659708,3.53936574391489,3.13902926555618,2.15801735646855,3.42620032097893,2.47333836031055,3.32284170053303,1.49935534618204,3.53469560674432,3.15635587081372,3.1015107835633,3.01493357499228,1.51495813642321,3.51139480782303,3.52796838018115,2.96792423741657,2.79673178020326,2.57950437167055,3.45857128320896,3.99605199656089,1.49935534618204,1.49935534618204,1.84974542416973,2.47333836031055,3.56171132818075,1.79928441896776,2.66918690840581,3.64781519967395,3.72251367804554,1.61063934038427
1.49967070241267,1.69007723949957,2.47333836031055,1.49935534618204,1.49935534618204,2.57950437167055,2.66918690840581,3.15635587081372,1.49935534618204,1.49935534618204,3.55216112121834,3.02147627558334,2.49432022855085,1.84803916622543,1.82579397526187,1.46152702283251,1.61063934038427,3.1015107835633,1.92741904524425,1.42525172217789,4.3124660333311,1.49935534618204,1.49935534618204,3.42620032097893,1.49935534618204,1.51495813642321,2.35692178274499,3.91167596769734,2.29397036416126,4.52222260843633
2.57950437167055,1.49935534618204,1.53274460586997,1.82579397526187,1.51495813642321,2.1254079379547,1.49935534618204,1.49935534618204,1.49967070241267,1.46152702283251,1.49935534618204,1.46152702283251,1.49935534618204,1.49935534618204,1.57341623449294,2.0651284278115,2.47333836031055,1.49935534618204,1.49935534618204,1.49935534618204,1.5237555885338,2.00373093799795,1.49935534618204,1.69007723949957,1.49935534618204,1.42525172217789,1.49935534618204,1.42525172217789,1.42525172217789,1.82579397526187
2.39360223857287,1.42525172217789,1.49935534618204,1.53777807858191,1.42525172217789,1.49935534618204,1.68174348273585,1.46152702283251,1.49935534618204,3.12541922458819,1.49935534618204,1.46152702283251,1.49935534618204,1.49935534618204,1.49935534618204,1.49935534618204,1.52904885016772,1.96984672540485,1.61645100334432,1.78851104560334,2.24699797459464,0.727974611001996,1.42525172217789,1.49935534618204,2.3464728544418,1.49935534618204,1.49935534618204,1.49935534618204,1.5237555885338,1.42525172217789
1.5237555885338,1.49935534618204,1.49935534618204,1.42525172217789,1.52904885016772,1.42636114182787,0.727974611001996,1.49935534618204,0.727974611001996,0.727974611001996,1.46152702283251,1.09983362711831,1.46152702283251,1.49935534618204,1.38090752997535,1.49935534618204,1.49935534618204,1.42525172217789,1.49935534618204,1.46152702283251,1.49935534618204,1.49935534618204,1.49935534618204,1.42525172217789,1.42525172217789,1.49935534618204,1.53338109221902,0.834228596681666,1.49935534618204,1.49935534618204
2.01737550216192,1.3704548281647,1.49935534618204,0.727974611001996,1.49935534618204,1.46152702283251,1.38090752997535,0.727974611001996,1.46152702283251,0.727974611001996,1.42525172217789,1.42525172217789,1.72042692486842,1.49935534618204,1.20764233913445,0.834228596681666,1.42525172217789,1.42636114182787,0.727974611001996,1.42525172217789,1.05870142966395,1.79755520557456,0.727974611001996,0.834228596681666,1.42525172217789,1.09983362711831,1.42525172217789,1.42525172217789,0.727974611001996,1.09983362711831
0.925113264296907,1.22895448206003,0.727974611001996,0.727974611001996,1.0885102336652,0.778613961113405,0.727974611001996,1.07599954099391,1.42525172217789,0.834228596681666,1.14155291416977,1.37818774009981,0.997569118370343,1.05870142966395,0.869543499920351,0.694940354018875,1.30147729545512,1.20764233913445,0.727974611001996,2.54749211025946,0.727974611001996,0.727974611001996,0.834228596681666,1.06835686943426,1.05870142966395,1.57779456359082,0.709381550677304,1.13244281277493,1.20764233913445,1.42525172217789
0.727974611001996,0.727974611001996,0.727974611001996,0.727974611001996,0.694940354018875,1.69072360167356,1.77885519767396,0.727974611001996,0.688661739087722,0.734300232180406,0.898479857621589,0.632059963157462,1.81351322438066,0.694940354018875,0.727974611001996,1.13373629192927,0.641883421621871,0.99517995247888,2.13659511804181,0.657108057102612,0.741121647016992,1.24641226092221,0.727974611001996,0.727974611001996,1.0885102336652,1.06835686943426,0.532324334620439,0.941784749026886,1.05870142966395,1.2703697688781
