0.76	-0.019685204	0.759956051	-0.019348056	0.759912103	-0.019010909	0.759868154	-0.018673761	0.759824205	-0.018336613	0.759780256	-0.017999465
0.75	-0.020995521	0.74995565	-0.020658426	0.7499113	-0.02032133	0.749866951	-0.019984235	0.749822601	-0.01964714	0.749778251	-0.019310045
0.74	-0.022316498	0.739955344	-0.021979444	0.739910687	-0.021642389	0.739866031	-0.021305334	0.739821374	-0.02096828	0.739776718	-0.020631225
0.73	-0.023645326	0.729955129	-0.023308299	0.729910258	-0.022971273	0.729865387	-0.022634247	0.729820516	-0.022297221	0.729775645	-0.021960195
0.72	-0.024979263	0.719955004	-0.024642254	0.719910008	-0.024305245	0.719865012	-0.023968235	0.719820016	-0.023631226	0.719775019	-0.023294216
0.71	-0.026315644	0.709954966	-0.025978639	0.709909932	-0.025641635	0.709864898	-0.025304631	0.709819864	-0.024967626	0.70977483	-0.024630622
0.7	-0.02765187	0.699955013	-0.02731486	0.699910026	-0.026977849	0.699865039	-0.026640839	0.699820052	-0.026303828	0.699775064	-0.025966817
0.69	-0.028985419	0.689955142	-0.028648391	0.689910284	-0.028311363	0.689865427	-0.027974335	0.689820569	-0.027637307	0.689775711	-0.027300279
0.68	-0.030313835	0.679955352	-0.02997678	0.679910703	-0.029639724	0.679866055	-0.029302668	0.679821406	-0.028965613	0.679776758	-0.028628557
0.67	-0.031634739	0.669955639	-0.031297645	0.669911278	-0.030960552	0.669866916	-0.030623458	0.669822555	-0.030286364	0.669778194	-0.029949271
0.66	-0.032945819	0.659956001	-0.032608678	0.659912003	-0.032271537	0.659868004	-0.031934396	0.659824006	-0.031597254	0.659780007	-0.031260113
0.65	-0.034244838	0.649956437	-0.03390764	0.649912875	-0.033570442	0.649869312	-0.033233244	0.649825749	-0.032896046	0.649782187	-0.032558849
0.64	-0.035529627	0.639956944	-0.035192364	0.639913888	-0.034855101	0.639870832	-0.034517839	0.639827776	-0.034180576	0.639784721	-0.033843313
0.63	-0.036798093	0.62995752	-0.036460757	0.629915039	-0.036123421	0.629872559	-0.035786085	0.629830078	-0.035448749	0.629787598	-0.035111413
0.62	-0.03804821	0.619958162	-0.037710794	0.619916323	-0.037373378	0.619874485	-0.037035962	0.619832646	-0.036698546	0.619790808	-0.03636113
0.61	-0.039278028	0.609958868	-0.038940525	0.609917735	-0.038603022	0.609876603	-0.038265519	0.609835471	-0.037928016	0.609794338	-0.037590513
0.6	-0.040485664	0.599959636	-0.040148068	0.599919271	-0.039810472	0.599878907	-0.039472877	0.599838543	-0.039135281	0.599798179	-0.038797685
0.59	-0.04166931	0.589960463	-0.041331616	0.589920927	-0.040993923	0.58988139	-0.040656229	0.589841854	-0.040318535	0.589802317	-0.039980841
0.58	-0.042827228	0.579961349	-0.042489432	0.579922697	-0.042151636	0.579884046	-0.041813839	0.579845395	-0.041476043	0.579806744	-0.041138247
0.57	-0.043957752	0.569962289	-0.04361985	0.569924578	-0.043281947	0.569886867	-0.042944045	0.569849157	-0.042606142	0.569811446	-0.04226824
0.56	-0.045059288	0.559963283	-0.044721276	0.559926565	-0.044383264	0.559889848	-0.044045252	0.55985313	-0.04370724	0.559816413	-0.043369228
0.55	-0.046130312	0.549964327	-0.045792188	0.549928653	-0.045454065	0.54989298	-0.045115941	0.549857306	-0.044777817	0.549821633	-0.044439693
0.54	-0.047169374	0.539965419	-0.046831136	0.539930838	-0.046492899	0.539896257	-0.046154662	0.539861676	-0.045816424	0.539827095	-0.045478187
0.53	-0.048175092	0.529966558	-0.04783674	0.529933115	-0.047498388	0.529899673	-0.047160037	0.529866231	-0.046821685	0.529832788	-0.046483333
0.52	-0.049146159	0.51996774	-0.048807693	0.51993548	-0.048469226	0.51990322	-0.048130759	0.51987096	-0.047792293	0.5198387	-0.047453826
0.51	-0.050081339	0.509968964	-0.049742758	0.509937928	-0.049404177	0.509906892	-0.049065596	0.509875856	-0.048727014	0.50984482	-0.048388433
0.5	-0.050979465	0.499970227	-0.050640771	0.499940454	-0.050302076	0.499910681	-0.049963382	0.499880908	-0.049624687	0.499851135	-0.049285993
0.49	-0.051839445	0.489971527	-0.051500638	0.489943054	-0.051161832	0.489914581	-0.050823026	0.489886108	-0.05048422	0.489857635	-0.050145413
0.48	-0.052660255	0.479972861	-0.05232134	0.479945723	-0.051982424	0.479918584	-0.051643508	0.479891446	-0.051304592	0.479864307	-0.050965676
0.47	-0.053440947	0.469974228	-0.053101924	0.469948456	-0.052762902	0.469922684	-0.052423879	0.469896912	-0.052084857	0.469871139	-0.051745834
0.46	-0.054180639	0.459975624	-0.053841514	0.459951248	-0.053502388	0.459926872	-0.053163262	0.459902496	-0.052824136	0.45987812	-0.05248501
0.45	-0.054878526	0.449977048	-0.054539301	0.449954095	-0.054200076	0.449931143	-0.053860851	0.44990819	-0.053521626	0.449885238	-0.053182401
0.44	-0.055533871	0.439978496	-0.055194551	0.439956992	-0.054855231	0.439935488	-0.054515911	0.439913984	-0.054176591	0.43989248	-0.053837271
0.43	-0.05614601	0.429979967	-0.0558066	0.429959934	-0.05546719	0.4299399	-0.05512778	0.429919867	-0.05478837	0.429899834	-0.05444896
0.42	-0.05671435	0.419981458	-0.056374855	0.419962915	-0.05603536	0.419944373	-0.055695866	0.41992583	-0.055356371	0.419907288	-0.055016876
0.41	-0.05723837	0.409982966	-0.056898796	0.409965932	-0.056559222	0.409948898	-0.056219648	0.409931864	-0.055880074	0.409914829	-0.0555405
0.4	-0.057717619	0.399984489	-0.057377973	0.399968978	-0.057038326	0.399953468	-0.056698679	0.399937957	-0.056359032	0.399922446	-0.056019385
0.39	-0.058151721	0.389986025	-0.057812008	0.38997205	-0.057472294	0.389958075	-0.057132581	0.389944101	-0.056792867	0.389930126	-0.056453153
0.38	-0.058540368	0.379987571	-0.058200595	0.379975142	-0.057860821	0.379962713	-0.057521047	0.379950284	-0.057181274	0.379937855	-0.0568415
0.37	-0.058883326	0.369989125	-0.058543499	0.369978249	-0.058203672	0.369967374	-0.057863845	0.369956498	-0.057524018	0.369945623	-0.057184191
0.36	-0.05918043	0.359990683	-0.058840557	0.359981366	-0.058500683	0.359972049	-0.05816081	0.359962732	-0.057820937	0.359953415	-0.057481064
0.35	-0.059431589	0.349992244	-0.059091677	0.349984488	-0.058751764	0.349976732	-0.058411852	0.349968976	-0.058071939	0.34996122	-0.057732027
0.34	-0.059636783	0.339993805	-0.059296838	0.33998761	-0.058956894	0.339981415	-0.058616949	0.33997522	-0.058277005	0.339969025	-0.057937061
0.33	-0.059796062	0.329995363	-0.059456093	0.329990727	-0.059116124	0.32998609	-0.058776154	0.329981454	-0.058436185	0.329976817	-0.058096216
0.32	-0.05990955	0.319996917	-0.059569563	0.319993833	-0.059229576	0.31999075	-0.058889589	0.319987667	-0.058549603	0.319984583	-0.058209616
0.31	-0.059977441	0.309998462	-0.059637443	0.309996925	-0.059297446	0.309995387	-0.058957449	0.309993849	-0.058617451	0.309992312	-0.058277454
0.3	-0.06	0.300000014	-0.059659999	0.300000027	-0.059319998	0.300000041	-0.058979997	0.300000055	-0.058639996	0.300000068	-0.058299996
