0.39	-0.058151721	0.389976709	-0.057585532	0.389953417	-0.057019343	0.389930126	-0.056453153
0.38	-0.058540368	0.379979285	-0.057974079	0.37995857	-0.057407789	0.379937855	-0.0568415
0.37	-0.058883326	0.369981874	-0.058316947	0.369963748	-0.057750569	0.369945623	-0.057184191
0.36	-0.05918043	0.359984472	-0.058613975	0.359968943	-0.058047519	0.359953415	-0.057481064
0.35	-0.059431589	0.349987073	-0.058865068	0.349974147	-0.058298548	0.34996122	-0.057732027
0.34	-0.059636783	0.339989675	-0.059070209	0.33997935	-0.058503635	0.339969025	-0.057937061
0.33	-0.059796062	0.329992272	-0.059229447	0.329984545	-0.058662831	0.329976817	-0.058096216
0.32	-0.05990955	0.319994861	-0.059342905	0.319989722	-0.05877626	0.319984583	-0.058209616
0.31	-0.059977441	0.309997437	-0.059410778	0.309994875	-0.058844116	0.309992312	-0.058277454
0.3	-0.06	0.300000023	-0.059433332	0.300000046	-0.058866664	0.300000068	-0.058299996
