5.754137402,1.556814588,3.676400564,0.721895346,1.47240767,6.069003189,4.737100447,1.825700142,5.148831423,1.059121635,9.578788753,8.639627806,6.368009341,5.840762088,3.56473681,11.30815831,1.477800655,6.585163379,5.931425929,9.162432392,5.023915894
1.059121635,0.721895346,0.721895346,0.721895346,3.56473681,1.556814588,1.059121635,1.059121635,1.556814588,1.556814588,6.368009341,1.340503575,6.069003189,1.059121635,3.931510428,3.055709484,0.839999386,2.332455571,1.059121635,1.47240767,2.055303671
0.827165687,1.059121635,1.059121635,0.721895346,3.38991621,3.460217491,0.721895346,0.721895346,0.721895346,0.721895346,1.059121635,1.059121635,2.086634928,1.059121635,0.721895346,1.849538524,0.721895346,3.055709484,0.675713913,0.839999386,1.326688561
0.721895346,0.765976374,1.182892478,0.930797038,0.721895346,0.721895346,1.268715008,0.90739564,1.059121635,0.675713913,0.738183843,0.960670998,0.721895346,0.721895346,0.721895346,0.721895346,1.059121635,0.839999386,0.675713913,0.675713913,0.83966416
0.721895346,0.675713913,5.370002947,2.481969256,1.182892478,0.675713913,0.721895346,0.721895346,2.14327242,1.449632605,0.721895346,0.597505955,1.741581685,1.308190826,2.36181352,0.721895346,0.721895346,0.721895346,0.721895346,0.675713913,1.32195831
1.212587904,0.721895346,0.724712933,0.674070486,0.721895346,0.721895346,0.721895346,0.721895346,0.721895346,0.721895346,0.675713913,0.675713913,1.069930138,0.721895346,1.353427078,0.719693954,1.182892478,0.721895346,0.737836701,0.674455351,0.809904648
0.89340825,0.768222741,0.674070486,3.615061253,0.721895346,0.721895346,0.839097143,0.521328216,0.67879469,0.713326959,0.588666952,0.837800659,1.985423951,1.207581332,0.985400893,0.533524435,2.361199151,2.950374394,0.721895346,0.721895346,1.152043145
1.322915881,0.521328216,1.798818188,1.207581332,1.243883946,0.533524435,0.999905806,0.683521652,0.721895346,3.101520027,0.796052323,0.482349973,1.310190297,0.588666952,0.533524435,0.713326959,0.721895346,0.721895346,0.768222741,0.67879469,0.972490695
0.942771107,0.699720414,0.67879469,0.482349973,0.713370421,0.769814969,0.744519825,0.942010198,1.089768696,0.944008679,1.169488466,1.130200103,0.721895346,1.302241543,0.721895346,0.392430104,0.754208642,0.450563263,1.015050143,0.668153167,0.816662755
0.450563263,0.482349973,0.721895346,0.699720414,2.393871856,0.392430104,1.162012589,0.446576813,1.211952519,0.648084201,0.450563263,0.482349973,0.67879469,0.67879469,0.769814969,3.286685446,1.412015257,0.502339774,0.668153167,0.67879469,0.91088815
0.482349973,0.668153167,1.259077629,1.250609832,0.838155473,0.546930639,0.450563263,0.67879469,0.480072227,0.813504017,0.502339774,0.392430104,1.325854867,2.436011453,0.779209952,0.711786996,1.790914378,0.450563263,1.686134142,1.000159365,0.92718076
0.458115126,0.708422158,4.560008503,3.044749483,0.480072227,0.502339774,0.480072227,0.480072227,0.450563263,0.779209952,0.450563263,0.450563263,1.036385754,1.837444374,0.482349973,0.450563263,2.352407635,0.668153167,0.392430104,0.392430104,1.022845792
0.641709563,1.228852599,0.450563263,1.541669538,1.260729019,0.392430104,0.392430104,0.392430104,0.392430104,0.480072227,0.392430104,2.104648321,0.792687265,2.408842025,0.780187338,1.192842514,0.450563263,0.450563263,1.035839979,2.216555965,0.949923833
0.392430104,0.450563263,0.392430104,2.645217703,0.850902354,0.450563263,1.396128189,0.392430104,2.189988599,0.931954026,0.392430104,1.035839979,3.335604647,0.392430104,0.275555875,0.946977208,0.392430104,0.295505355,0.939368227,0.392430104,0.924558971
2.221568797,0.392430104,0.392430104,0.450563263,1.024821488,0.520878802,0.494569614,0.34480295,0.358515773,0.298458719,0.392430104,0.392430104,1.98832172,0.392430104,0.392430104,1.250997548,0.392430104,0.392430104,0.363747922,0.29633851,0.637651297
0.623974385,0.810600897,0.392430104,0.392430104,0.392430104,0.34480295,1.307776186,1.459730492,0.392430104,0.392430104,0.34480295,0.392430104,0.29633851,0.623759682,2.467899701,0.298458719,3.205677707,1.249947692,0.300581426,0.537440109,0.811318601
0.298458719,0.392430104,0.392430104,4.772464389,1.179282578,0.242144902,0.34480295,0.34480295,0.29633851,2.681054466,1.249947692,0.392430104,2.90564429,0.446105508,0.300581426,0.300581426,2.997192024,1.307776186,0.392430104,0.392430104,1.081466427
0.34480295,0.242144902,2.373283498,0.298458719,0.34480295,0.850250716,0.297459225,0.297321448,0.392430104,0.300581426,0.29633851,0.242144902,0.392430104,0.453114988,0.718889129,1.032750799,0.233698083,2.639241569,0.242144902,0.298458719,0.614537382
0.233698083,0.297321448,0.242144902,0.320481983,0.242144902,0.788609739,1.5808189,0.34480295,0.298458719,0.242144902,0.233698083,0.297459225,0.297321448,0.242144902,0.29633851,0.392430104,0.34480295,0.242144902,0.242144902,0.34480295,0.376195725
0.242144902,0.242144902,0.891932525,0.85108362,0.29633851,0.240816348,0.233698083,2.246688738,1.564785654,0.320481983,0.877965815,0.233698083,2.023220227,0.242144902,0.860356479,0.821322616,0.344219638,0.208135101,0.324174268,1.298752146,0.718205227
1.988944589,0.233698083,0.208135101,0.233698083,1.245377933,1.371508908,0.208135101,0.208135101,0.344219638,0.240816348,0.233698083,0.344219638,0.699094548,0.267659476,1.135371847,0.233698083,3.869352151,0.208135101,0.240816348,0.746380564,0.713054736
0.233698083,0.233698083,1.614045461,0.208135101,1.476659171,0.208135101,0.233698083,1.912470507,0.208135101,0.233698083,0.208135101,1.98384982,3.271630562,0.208135101,0.240816348,0.233698083,0.208135101,0.344219638,0.233698083,0.208135101,0.685141286
0.233698083,1.376279038,0.208135101,0.233698083,0.208135101,0.208135101,0.208135101,0.208135101,0.233698083,0.208135101,0.233698083,0.208135101,0.233698083,1.46008953,0.208135101,1.458924224,1.614045461,0.392155268,0.208135101,0.233698083,0.478844896
1.600361455,0.208135101,0.208135101,0.233698083,0.208135101,0.208135101,0.208135101,0.208135101,0.318931042,0.208135101,0.208135101,0.208135101,0.208135101,1.530044308,0.208135101,0.233698083,0.208135101,0.208135101,0.233698083,0.208135101,0.353216123
0.208135101,0.208135101,0.208135101,0.208135101,0.208135101,0.208135101,0.655967568,4.039982009,0.208135101,0.208135101,0.208135101,1.86034694,0.937053674,0.208135101,0.208135101,0.208135101,0.208135101,0.421121157,0.208135101,0.208135101,0.551824893
0.208135101,0.208135101,0.535086343,0.208135101,0.432620128,0.208135101,0.208135101,1.330837401,0.208135101,0.208135101,0.208135101,0.208135101,0.208135101,0.208135101,0.208135101,0.208135101,1.111157708,0.578364923,0.208135101,0.208135101,0.355504651
